Solving 9×9 grid using CONSTRAINT PROGRAMMING
Method: OR-Tools CP-SAT (guaranteed optimal)

Testing config 4617... → 16.0 tiles
Testing config 4618... → 16.0 tiles
Testing config 4619... → 16.0 tiles
Testing config 4620... → 15.0 tiles
Testing config 4621... → 16.0 tiles
Testing config 4622... → 16.0 tiles
Testing config 4623... → 15.0 tiles
Testing config 4624... → 16.0 tiles
Testing config 4625... → 16.0 tiles
Testing config 4626... → 16.0 tiles
Testing config 4627... → 16.0 tiles
Testing config 4628... → 15.0 tiles
Testing config 4629... → 16.0 tiles
Testing config 4630... → 15.0 tiles
Testing config 4631... → 15.0 tiles
Testing config 4632... → 16.0 tiles
Testing config 4633... → 16.0 tiles
Testing config 4634... → 15.0 tiles
Testing config 4635... → 16.0 tiles
Testing config 4636... → 16.0 tiles
Testing config 4637... → 16.0 tiles
Testing config 4638... → 15.0 tiles
Testing config 4639... → 15.0 tiles
Testing config 4640... → 15.0 tiles
Testing config 4641... → 16.0 tiles
Testing config 4642... → 15.0 tiles
Testing config 4643... → 15.0 tiles
Testing config 4644... → 15.0 tiles
Testing config 4645... → 16.0 tiles
Testing config 4646... → 16.0 tiles
Testing config 4647... → 15.0 tiles
Testing config 4648... → 16.0 tiles
Testing config 4649... → 16.0 tiles
Testing config 4650... → 16.0 tiles
Testing config 4651... → 16.0 tiles
Testing config 4652... → 15.0 tiles
Testing config 4653... → 16.0 tiles
Testing config 4654... → 15.0 tiles
Testing config 4655... → 15.0 tiles
Testing config 4656... → 16.0 tiles
Testing config 4657... → 16.0 tiles
Testing config 4658... → 15.0 tiles
Testing config 4659... → 15.0 tiles
Testing config 4660... → 16.0 tiles
Testing config 4661... → 16.0 tiles
Testing config 4662... → 15.0 tiles
Testing config 4663... → 16.0 tiles
Testing config 4664... → 15.0 tiles
Testing config 4665... → 15.0 tiles
Testing config 4666... → 15.0 tiles
Testing config 4667... → 15.0 tiles
Testing config 4668... → 14.0 tiles
Testing config 4669... → 15.0 tiles
Testing config 4670... → 16.0 tiles
Testing config 4671... → 15.0 tiles
Testing config 4672... → 16.0 tiles
Testing config 4673... → 16.0 tiles
Testing config 4674... → 16.0 tiles
Testing config 4675... → 16.0 tiles
Testing config 4676... → 15.0 tiles
Testing config 4677... → 16.0 tiles
Testing config 4678... → 15.0 tiles
Testing config 4679... → 15.0 tiles
Testing config 4680... → 16.0 tiles
Testing config 4681... → 16.0 tiles
Testing config 4682... → 16.0 tiles
Testing config 4683... → 16.0 tiles
Testing config 4684... → 15.0 tiles
Testing config 4685... → 15.0 tiles
Testing config 4686... → 16.0 tiles
Testing config 4687... → 15.0 tiles
Testing config 4688... → 16.0 tiles
Testing config 4689... → 16.0 tiles
Testing config 4690... → 16.0 tiles
Testing config 4691... → 16.0 tiles
Testing config 4692... → 15.0 tiles
Testing config 4693... → 16.0 tiles
Testing config 4694... → 15.0 tiles
Testing config 4695... → 14.0 tiles
Testing config 4696... → 15.0 tiles
Testing config 4697... → 15.0 tiles
Testing config 4698... → 15.0 tiles
Testing config 4699... → 15.0 tiles
Testing config 4700... → 16.0 tiles
Testing config 4701... → 15.0 tiles
Testing config 4702... → 16.0 tiles
Testing config 4703... → 16.0 tiles
Testing config 4704... → 15.0 tiles
Testing config 4705... → 15.0 tiles
Testing config 4706... → 16.0 tiles
Testing config 4707... → 16.0 tiles
Testing config 4708... → 15.0 tiles
Testing config 4709... → 15.0 tiles
Testing config 4710... → 16.0 tiles
Testing config 4711... → 15.0 tiles
Testing config 4712... → 16.0 tiles
Testing config 4713... → 16.0 tiles
Testing config 4714... → 16.0 tiles
Testing config 4715... → 16.0 tiles
Testing config 4716... → 15.0 tiles
Testing config 4717... → 16.0 tiles
Testing config 4718... → 16.0 tiles
Testing config 4719... → 15.0 tiles
Testing config 4720... → 15.0 tiles
Testing config 4721... → 15.0 tiles
Testing config 4722... → 16.0 tiles
Testing config 4723... → 15.0 tiles
Testing config 4724... → 15.0 tiles
Testing config 4725... → 15.0 tiles
Testing config 4726... → 16.0 tiles
Testing config 4727... → 16.0 tiles
Testing config 4728... → 16.0 tiles
Testing config 4729... → 15.0 tiles
Testing config 4730... → 16.0 tiles
Testing config 4731... → 16.0 tiles
Testing config 4732... → 15.0 tiles
Testing config 4733... → 15.0 tiles
Testing config 4734... → 16.0 tiles
Testing config 4735... → 15.0 tiles
Testing config 4736... → 16.0 tiles
Testing config 4737... → 16.0 tiles
Testing config 4738... → 16.0 tiles
Testing config 4739... → 16.0 tiles
Testing config 4740... → 15.0 tiles
Testing config 4741... → 16.0 tiles
Testing config 4742... → 16.0 tiles
Testing config 4743... → 15.0 tiles
Testing config 4744... → 16.0 tiles
Testing config 4745... → 16.0 tiles
Testing config 4746... → 16.0 tiles
Testing config 4747... → 16.0 tiles
Testing config 4748... → 15.0 tiles
Testing config 4749... → 16.0 tiles
Testing config 4750... → 15.0 tiles
Testing config 4751... → 15.0 tiles
Testing config 4752... → 16.0 tiles
Testing config 4753... → 16.0 tiles
Testing config 4754... → 16.0 tiles
Testing config 4755... → 15.0 tiles
Testing config 4756... → 16.0 tiles
Testing config 4757... → 16.0 tiles
Testing config 4758... → 15.0 tiles
Testing config 4759... → 15.0 tiles
Testing config 4760... → 16.0 tiles
Testing config 4761... → 15.0 tiles
Testing config 4762... → 16.0 tiles
Testing config 4763... → 16.0 tiles
Testing config 4764... → 16.0 tiles
Testing config 4765... → 15.0 tiles
Testing config 4766... → 16.0 tiles
Testing config 4767... → 15.0 tiles
Testing config 4768... → 16.0 tiles
Testing config 4769... → 16.0 tiles
Testing config 4770... → 16.0 tiles
Testing config 4771... → 16.0 tiles
Testing config 4772... → 16.0 tiles
Testing config 4773... → 16.0 tiles
Testing config 4774... → 16.0 tiles
Testing config 4775... → 16.0 tiles
Testing config 4776... → 16.0 tiles
Testing config 4777... → 16.0 tiles
Testing config 4778... → 15.0 tiles
Testing config 4779... → 16.0 tiles
Testing config 4780... → 15.0 tiles
Testing config 4781... → 15.0 tiles
Testing config 4782... → 16.0 tiles
Testing config 4783... → 16.0 tiles
Testing config 4784... → 15.0 tiles
Testing config 4785... → 16.0 tiles
Testing config 4786... → 15.0 tiles
Testing config 4787... → 15.0 tiles
Testing config 4788... → 16.0 tiles
Testing config 4789... → 16.0 tiles
Testing config 4790... → 15.0 tiles
Testing config 4791... → 15.0 tiles
Testing config 4792... → 15.0 tiles
Testing config 4793... → 15.0 tiles
Testing config 4794... → 15.0 tiles
Testing config 4795... → 15.0 tiles
Testing config 4796... → 16.0 tiles
Testing config 4797... → 16.0 tiles
Testing config 4798... → 16.0 tiles
Testing config 4799... → 16.0 tiles
Testing config 4800... → 16.0 tiles
Testing config 4801... → 16.0 tiles
Testing config 4802... → 16.0 tiles
Testing config 4803... → 15.0 tiles
Testing config 4804... → 16.0 tiles
Testing config 4805... → 16.0 tiles
Testing config 4806... → 15.0 tiles
Testing config 4807... → 15.0 tiles
Testing config 4808... → 16.0 tiles
Testing config 4809... → 15.0 tiles
Testing config 4810... → 16.0 tiles
Testing config 4811... → 16.0 tiles
Testing config 4812... → 16.0 tiles
Testing config 4813... → 15.0 tiles
Testing config 4814... → 16.0 tiles
Testing config 4815... → 15.0 tiles
Testing config 4816... → 16.0 tiles
Testing config 4817... → 16.0 tiles
Testing config 4818... → 16.0 tiles
Testing config 4819... → 16.0 tiles
Testing config 4820... → 15.0 tiles
Testing config 4821... → 15.0 tiles
Testing config 4822... → 15.0 tiles
Testing config 4823... → 15.0 tiles
Testing config 4824... → 15.0 tiles
Testing config 4825... → 15.0 tiles
Testing config 4826... → 16.0 tiles
Testing config 4827... → 15.0 tiles
Testing config 4828... → 16.0 tiles
Testing config 4829... → 16.0 tiles
Testing config 4830... → 15.0 tiles
Testing config 4831... → 15.0 tiles
Testing config 4832... → 16.0 tiles
Testing config 4833... → 15.0 tiles
Testing config 4834... → 16.0 tiles
Testing config 4835... → 16.0 tiles
Testing config 4836... → 16.0 tiles
Testing config 4837... → 15.0 tiles
Testing config 4838... → 15.0 tiles
Testing config 4839... → 16.0 tiles
Testing config 4840... → 16.0 tiles
Testing config 4841... → 16.0 tiles
Testing config 4842... → 15.0 tiles
Testing config 4843... → 16.0 tiles
Testing config 4844... → 16.0 tiles
Testing config 4845... → 16.0 tiles
Testing config 4846... → 15.0 tiles
Testing config 4847... → 15.0 tiles
Testing config 4848... → 15.0 tiles
Testing config 4849... → 15.0 tiles
Testing config 4850... → 16.0 tiles
Testing config 4851... → 15.0 tiles
Testing config 4852... → 15.0 tiles
Testing config 4853... → 15.0 tiles
Testing config 4854... → 15.0 tiles
Testing config 4855... → 14.0 tiles
Testing config 4856... → 16.0 tiles
Testing config 4857... → 15.0 tiles
Testing config 4858... → 16.0 tiles
Testing config 4859... → 16.0 tiles
Testing config 4860... → 16.0 tiles
Testing config 4861... → 15.0 tiles
Testing config 4862... → 16.0 tiles
Testing config 4863... → 15.0 tiles
Testing config 4864... → 16.0 tiles
Testing config 4865... → 16.0 tiles
Testing config 4866... → 16.0 tiles
Testing config 4867... → 16.0 tiles
Testing config 4868... → 16.0 tiles
Testing config 4869... → 16.0 tiles
Testing config 4870... → 16.0 tiles
Testing config 4871... → 16.0 tiles
Testing config 4872... → 15.0 tiles
Testing config 4873... → 15.0 tiles
Testing config 4874... → 16.0 tiles
Testing config 4875... → 15.0 tiles
Testing config 4876... → 16.0 tiles
Testing config 4877... → 16.0 tiles
Testing config 4878... → 15.0 tiles
Testing config 4879... → 15.0 tiles
Testing config 4880... → 16.0 tiles
Testing config 4881... → 15.0 tiles
Testing config 4882... → 16.0 tiles
Testing config 4883... → 16.0 tiles
Testing config 4884... → 16.0 tiles
Testing config 4885... → 15.0 tiles
Testing config 4886... → 16.0 tiles
Testing config 4887... → 15.0 tiles
Testing config 4888... → 16.0 tiles
Testing config 4889... → 16.0 tiles
Testing config 4890... → 16.0 tiles
Testing config 4891... → 16.0 tiles
Testing config 4892... → 16.0 tiles
Testing config 4893... → 16.0 tiles
Testing config 4894... → 16.0 tiles
Testing config 4895... → 16.0 tiles
Testing config 4896... → 16.0 tiles
Testing config 4897... → 16.0 tiles
Testing config 4898... → 16.0 tiles
Testing config 4899... → 16.0 tiles
Testing config 4900... → 16.0 tiles
Testing config 4901... → 16.0 tiles
Testing config 4902... → 16.0 tiles
Testing config 4903... → 16.0 tiles
Testing config 4904... → 16.0 tiles
Testing config 4905... → 16.0 tiles
Testing config 4906... → 16.0 tiles
Testing config 4907... → 16.0 tiles
Testing config 4908... → 15.0 tiles
Testing config 4909... → 16.0 tiles
Testing config 4910... → 16.0 tiles
Testing config 4911... → 15.0 tiles
Testing config 4912... → 16.0 tiles
Testing config 4913... → 16.0 tiles
Testing config 4914... → 16.0 tiles
Testing config 4915... → 16.0 tiles
Testing config 4916... → 16.0 tiles
Testing config 4917... → 16.0 tiles
Testing config 4918... → 16.0 tiles
Testing config 4919... → 16.0 tiles
Testing config 4920... → 16.0 tiles
Testing config 4921... → 16.0 tiles
Testing config 4922... → 16.0 tiles
Testing config 4923... → 16.0 tiles
Testing config 4924... → 16.0 tiles
Testing config 4925... → 16.0 tiles
Testing config 4926... → 16.0 tiles
Testing config 4927... → 16.0 tiles
Testing config 4928... → 16.0 tiles
Testing config 4929... → 16.0 tiles
Testing config 4930... → 16.0 tiles
Testing config 4931... → 16.0 tiles
Testing config 4932... → 15.0 tiles
Testing config 4933... → 16.0 tiles
Testing config 4934... → 16.0 tiles
Testing config 4935... → 15.0 tiles
Testing config 4936... → 16.0 tiles
Testing config 4937... → 16.0 tiles
Testing config 4938... → 16.0 tiles
Testing config 4939... → 16.0 tiles
Testing config 4940... → 16.0 tiles
Testing config 4941... → 16.0 tiles
Testing config 4942... → 16.0 tiles
Testing config 4943... → 16.0 tiles
Testing config 4944... → 16.0 tiles
Testing config 4945... → 16.0 tiles
Testing config 4946... → 16.0 tiles
Testing config 4947... → 16.0 tiles
Testing config 4948... → 16.0 tiles
Testing config 4949... → 16.0 tiles
Testing config 4950... → 16.0 tiles
Testing config 4951... → 16.0 tiles
Testing config 4952... → 16.0 tiles
Testing config 4953... → 16.0 tiles
Testing config 4954... → 16.0 tiles
Testing config 4955... → 16.0 tiles
Testing config 4956... → 15.0 tiles
Testing config 4957... → 16.0 tiles
Testing config 4958... → 15.0 tiles
Testing config 4959... → 16.0 tiles
Testing config 4960... → 16.0 tiles
Testing config 4961... → 16.0 tiles
Testing config 4962... → 15.0 tiles
Testing config 4963... → 16.0 tiles
Testing config 4964... → 15.0 tiles
Testing config 4965... → 15.0 tiles
Testing config 4966... → 16.0 tiles
Testing config 4967... → 16.0 tiles
Testing config 4968... → 15.0 tiles
Testing config 4969... → 16.0 tiles
Testing config 4970... → 16.0 tiles
Testing config 4971... → 16.0 tiles
Testing config 4972... → 15.0 tiles
Testing config 4973... → 15.0 tiles
Testing config 4974... → 16.0 tiles
Testing config 4975... → 15.0 tiles
Testing config 4976... → 16.0 tiles
Testing config 4977... → 16.0 tiles
Testing config 4978... → 16.0 tiles
Testing config 4979... → 16.0 tiles
Testing config 4980... → 15.0 tiles
Testing config 4981... → 16.0 tiles
Testing config 4982... → 16.0 tiles
Testing config 4983... → 15.0 tiles
Testing config 4984... → 16.0 tiles
Testing config 4985... → 16.0 tiles
Testing config 4986... → 16.0 tiles
Testing config 4987... → 16.0 tiles
Testing config 4988... → 15.0 tiles
Testing config 4989... → 16.0 tiles
Testing config 4990... → 15.0 tiles
Testing config 4991... → 15.0 tiles
Testing config 4992... → 16.0 tiles
Testing config 4993... → 16.0 tiles
Testing config 4994... → 16.0 tiles
Testing config 4995... → 15.0 tiles
Testing config 4996... → 16.0 tiles
Testing config 4997... → 16.0 tiles
Testing config 4998... → 15.0 tiles
Testing config 4999... → 15.0 tiles
Testing config 5000... → 16.0 tiles
Testing config 5001... → 15.0 tiles
Testing config 5002... → 16.0 tiles
Testing config 5003... → 16.0 tiles
Testing config 5004... → 16.0 tiles
Testing config 5005... → 15.0 tiles
Testing config 5006... → 16.0 tiles
Testing config 5007... → 15.0 tiles
Testing config 5008... → 16.0 tiles
Testing config 5009... → 16.0 tiles
Testing config 5010... → 16.0 tiles
Testing config 5011... → 16.0 tiles
Testing config 5012... → 16.0 tiles
Testing config 5013... → 16.0 tiles
Testing config 5014... → 16.0 tiles
Testing config 5015... → 16.0 tiles
Testing config 5016... → 16.0 tiles
Testing config 5017... → 16.0 tiles
Testing config 5018... → 16.0 tiles
Testing config 5019... → 16.0 tiles
Testing config 5020... → 16.0 tiles
Testing config 5021... → 16.0 tiles
Testing config 5022... → 16.0 tiles
Testing config 5023... → 16.0 tiles
Testing config 5024... → 16.0 tiles
Testing config 5025... → 16.0 tiles
Testing config 5026... → 16.0 tiles
Testing config 5027... → 16.0 tiles
